,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
108888,86,2,0,0,2,2,0,0,2,0,1
108889,1826,286,0,0,1,0,1,25,0,259,1
108890,20,3,1,0,0,0,0,1,1,0,1
108891,107,1,0,0,1,0,0,0,1,0,1
108892,427,31,0,1,1,29,0,0,1,0,1
108893,199,1,1,0,0,0,1,0,0,0,1
108894,43,4,0,0,1,0,0,1,1,2,1
108895,709,11,0,0,1,1,1,3,0,5,1
108896,16,1,1,0,0,0,1,0,0,0,1
108897,25,4,1,1,0,1,0,0,1,0,1
108898,2309,16,1,0,0,2,1,2,0,12,1
108899,29,5,1,0,0,0,0,0,1,3,1
108900,1318,10,0,0,1,0,1,1,0,7,1
108901,6,4,0,0,1,0,0,1,1,1,1
108902,776,6,0,0,1,0,1,2,0,2,1
108903,54,33,0,0,1,0,0,5,1,26,1
108904,12,4,0,0,1,1,0,0,1,1,1
108905,5,4,0,0,1,1,0,0,1,1,1
108906,162,4,0,1,1,2,0,0,1,0,1
108907,1230,12,0,0,1,1,1,1,0,8,1
108908,416,2,0,0,1,0,0,0,1,0,1
108909,636,3,1,0,0,1,0,1,1,0,1
108910,46,2,0,1,1,0,0,0,1,0,1
108911,21,1,1,0,0,0,1,0,0,0,1
108912,334,3,1,0,0,0,1,0,0,1,1
108913,38111,37,0,0,1,4,1,2,0,32,1
108914,16,10,0,0,1,0,0,0,1,8,1
108915,36,2,1,0,0,0,1,0,0,0,1
108916,171,27,0,0,1,0,0,1,1,24,1
108917,204,2,0,0,1,0,1,0,0,1,1
108918,72,2,1,0,0,0,0,0,1,0,1
108919,529,6,0,0,1,0,1,0,0,5,1
108920,115,7,1,1,0,4,0,0,1,0,1
108921,3032,45,1,3,0,40,0,0,1,0,1
108922,249,19,0,0,1,0,1,0,0,17,1
108923,34,4,1,0,0,0,0,2,1,1,1
108924,34,1,1,0,0,0,1,0,0,0,1
108925,49,2,1,0,0,0,0,0,1,0,1
108926,7,1,1,0,0,0,1,0,0,0,1
108927,19,4,0,0,1,0,1,1,0,1,1
108928,98,5,1,0,0,3,0,0,1,0,1
108929,1689,16,1,1,0,14,0,0,1,0,1
108930,806,16,1,0,0,0,1,3,0,12,1
108931,196,7,1,0,0,3,0,1,1,3,1
108932,7,7,0,0,1,0,0,1,1,4,1
108933,9,11,0,0,1,0,0,0,1,9,1
108934,535,11,0,0,1,0,1,0,0,9,1
108935,1068,38,0,0,1,0,1,1,0,35,1
108936,53,3,0,1,1,0,1,0,0,0,1
108937,318,2,1,0,0,0,1,0,0,0,1
108938,40,5,0,0,1,0,0,0,1,4,1
108939,313,3,1,0,0,1,1,0,0,0,1
108940,38,2,1,0,0,1,1,0,0,0,1
108941,14,2,0,0,1,1,0,0,1,0,1
108942,205,3,0,0,1,0,1,0,0,1,1
108943,4024,15,0,0,1,13,0,0,1,0,1
108944,54,2,1,0,0,0,1,1,0,0,1
108945,359,45,1,3,0,40,1,0,0,0,1
108946,4,5,0,1,1,3,0,0,1,0,1
108947,37,8,1,0,0,0,0,0,1,6,1
108948,168,1,1,0,0,0,1,0,0,0,1
108949,15,4,1,1,0,0,0,1,1,1,1
108950,22,2,1,0,0,0,0,0,1,0,1
108951,26,2,0,0,1,0,1,0,0,0,1
108952,63,15,0,2,1,12,0,0,1,0,1
108953,866,4,1,0,0,3,0,0,1,0,1
108954,25,1,1,0,0,0,1,0,0,0,1
108955,11,8,0,0,1,0,0,0,1,6,1
108956,1943,42,0,0,1,0,1,1,0,39,1
108957,154,9,1,0,0,7,0,0,1,0,1
108958,427,31,0,1,1,29,0,0,1,0,1
108959,221,2,1,0,0,0,0,0,1,0,1
108960,259,9,0,0,1,0,1,0,0,7,1
108961,65,1,1,0,0,0,1,0,0,0,1
108962,324,2,1,0,0,0,1,0,0,0,1
108963,42,2,1,0,0,0,1,0,0,0,1
108964,403,7,1,0,0,0,1,0,0,6,1
108965,58,12,0,0,1,0,0,1,1,9,1
108966,51,1,1,0,0,0,1,0,0,0,1
108967,840,9,1,2,0,6,0,1,1,0,1
108968,340,7,0,0,1,0,1,0,0,5,1
108969,249,7,1,0,0,6,0,1,1,0,1
108970,238,17,0,0,1,0,0,3,1,12,1
108971,607,4,0,0,1,0,1,1,0,1,1
108972,436,1,1,0,0,0,1,0,0,0,1
108973,42,6,0,0,1,0,1,1,0,3,1
108974,193,19,1,0,0,0,1,2,0,15,1
108975,798,10,1,2,0,4,0,2,1,4,1
108976,100,2,1,1,0,0,1,0,0,0,1
108977,71,2,0,0,1,0,0,0,1,0,1
108978,386,6,0,0,1,0,1,1,0,3,1
108979,1,2,0,0,1,0,1,0,0,0,1
108980,236,1,0,0,1,0,0,0,1,0,1
108981,16,6,1,0,0,0,0,1,1,3,1
108982,255,9,1,0,0,7,0,0,1,0,1
108983,296,2,1,0,0,1,1,0,0,0,1
108984,80,2,0,0,1,0,1,0,0,0,1
108985,1593,10,1,0,0,0,1,2,0,7,1
108986,6,1,0,0,1,0,0,0,1,0,1
108987,4847,12,0,3,1,8,1,0,0,0,1
108988,5,1,0,0,1,0,0,0,1,0,1
108989,104,44,1,1,0,41,0,0,1,0,1
108990,113,2,1,0,0,0,0,0,1,0,1
108991,21,4,0,2,1,0,0,1,1,0,1
108992,356,25,1,0,0,23,0,0,1,0,1
108993,599,5,0,0,1,0,1,0,0,3,1
108994,978,35,1,1,0,33,0,0,1,3,1
108995,115,4,0,0,2,0,0,0,2,4,1
108996,41,10,0,0,1,0,0,1,1,7,1
108997,78,4,1,1,0,1,0,0,1,0,1
108998,11,2,1,0,0,0,1,0,0,0,1
108999,1,2,0,0,1,0,0,0,1,0,1
109000,342,6,1,0,0,0,1,1,0,4,1
109001,1,2,1,0,0,0,0,0,1,0,1
109002,3,1,0,0,1,0,0,0,1,0,1
109003,22,2,1,0,0,0,0,0,1,0,1
109004,34,13,0,0,1,0,1,1,0,10,1
109005,142,3,1,1,0,1,1,0,0,0,1
109006,249,19,0,0,1,0,1,0,0,17,1
109007,75,5,0,0,1,0,0,0,1,3,1
109008,113,6,0,0,1,0,0,1,1,3,1
109009,19141,111,1,0,0,0,1,6,0,104,1
109010,586,4,1,0,0,1,0,0,1,2,1
109011,1141,2,0,0,1,0,0,0,1,1,1
109012,605,5,0,1,1,3,0,0,1,0,1
109013,40,2,2,0,0,0,0,0,2,0,1
109014,2,3,1,0,0,0,0,0,1,1,1
109015,838,8,1,2,0,4,0,0,1,1,1
109016,84,1,1,0,0,0,1,0,0,0,1
109017,47,15,0,0,1,0,1,1,0,12,1
109018,62,9,0,0,1,7,0,0,1,0,1
109019,7,2,0,0,1,0,1,0,0,0,1
109020,64,3,0,1,1,0,1,0,0,0,1
109021,480,2,1,0,0,0,0,0,1,0,1
109022,11,2,1,0,0,0,0,0,1,0,1
109023,18,2,0,0,1,0,1,0,0,0,1
109024,265,16,1,0,0,15,0,0,1,0,1
109025,204,6,1,1,0,4,0,0,1,0,1
109026,66,6,0,3,1,2,1,0,0,0,1
109027,20,1,1,0,0,0,1,0,0,0,1
109028,26,1,1,0,0,0,1,0,0,0,1
109029,4,2,0,0,1,0,0,0,1,0,1
109030,11,8,0,0,1,0,0,0,1,6,1
109031,452,24,0,0,1,0,0,3,1,20,1
109032,4,4,0,0,1,0,0,0,1,2,1
109033,180,3,1,0,0,1,0,0,1,0,1
109034,1094,27,0,0,1,0,1,3,0,22,1
109035,40,1,0,0,1,0,0,0,1,0,1
109036,444,5,1,0,0,1,0,1,1,2,1
109037,6,3,0,0,1,0,0,1,1,0,1
109038,49,3,0,0,2,4,0,0,2,0,1
109039,8,8,0,0,1,0,0,0,1,6,1
109040,23,2,0,0,1,0,1,0,0,0,1
109041,45,2,1,0,0,1,1,0,0,0,1
109042,32,6,0,0,1,0,0,0,1,4,1
109043,68,7,0,0,1,0,0,0,1,6,1
109044,40,3,1,0,0,0,0,0,1,1,1
109045,7,3,1,0,0,1,0,0,1,0,1
109046,17,2,1,0,0,0,0,0,1,0,1
109047,7,6,0,0,1,0,1,0,0,4,1
109048,151,5,1,0,0,4,1,0,0,0,1
109049,112,2,0,0,1,0,1,0,0,0,1
109050,3,1,1,0,0,0,1,0,0,0,1
109051,478,19,1,3,0,14,0,0,1,0,1
109052,386,6,0,0,1,0,1,1,0,3,1
109053,161,124,0,0,1,0,0,3,1,119,1
109054,551,5,0,1,1,3,0,0,1,0,1
109055,234,6,1,1,0,3,1,0,0,0,1
109056,97,17,0,0,1,1,1,2,0,13,1
109057,18,2,0,0,1,0,1,0,0,0,1
109058,66,3,0,0,1,0,1,0,0,1,1
109059,396,3,0,0,1,0,0,1,1,0,1
109060,611,17,1,0,0,0,1,1,0,14,1
109061,442,1,1,0,0,0,1,0,0,0,1
109062,9,4,0,0,1,0,1,0,0,2,1
109063,128,5,0,1,1,2,1,0,0,0,1
109064,35,3,0,0,1,0,1,1,0,0,1
109065,959,7,0,0,1,0,0,3,1,2,1
109066,58,2,1,0,0,1,1,0,0,0,1
109067,202,59,0,0,1,0,1,0,0,57,1
109068,21,13,0,0,1,0,0,0,1,11,1
109069,102,29,0,0,1,0,1,2,0,25,1
109070,28,2,0,0,2,0,0,0,2,0,1
109071,255,2,1,0,0,0,0,0,1,0,1
109072,945,10,0,0,1,0,0,0,1,8,1
109073,96,3,0,1,1,1,0,0,1,0,1
109074,77,5,1,0,0,0,1,1,0,2,1
109075,363,3,1,1,0,1,1,0,0,0,1
109076,666,4,1,0,0,0,0,1,1,2,1
109077,399,4,1,0,0,0,1,1,0,2,1
109078,2180,81,1,1,0,78,0,0,1,0,1
109079,8,7,0,0,1,0,0,1,1,5,1
109080,356,25,1,0,0,23,0,0,1,0,1
109081,54,3,0,0,1,0,1,0,0,1,1
109082,49,3,0,0,1,0,0,0,1,2,1
109083,1937,46,0,1,1,1,1,1,0,42,1
109084,36,2,1,0,0,0,0,0,1,0,1
109085,416,2,0,0,1,0,0,0,1,0,1
109086,43,2,1,1,0,0,1,0,0,0,1
109087,21,16,1,0,0,0,1,0,0,14,1
109088,204,4,1,0,0,2,1,0,0,1,1
109089,14,2,1,0,0,0,1,0,0,0,1
109090,187,3,1,0,0,0,1,0,0,2,1
109091,692,3,0,0,1,1,1,0,0,1,1
109092,45,2,1,0,0,0,1,0,0,0,1
109093,37,4,0,0,1,0,1,0,0,2,1
109094,162,4,0,1,1,2,0,0,1,0,1
109095,146,2,1,0,0,0,1,0,0,0,1
109096,57,6,1,0,0,0,0,1,1,4,1
109097,1769,19,0,0,1,0,1,5,0,12,1
109098,2149,10,1,1,0,2,0,1,1,6,1
109099,38,2,1,0,0,1,1,0,0,0,1
109100,12,1,1,0,0,0,1,0,0,0,1
109101,6,1,1,0,0,0,1,0,0,0,1
109102,31,2,1,0,0,1,0,0,1,0,1
109103,34,3,1,0,0,2,1,0,0,0,1
109104,36,5,0,0,1,1,0,1,1,2,1
109105,156,18,0,0,1,0,1,0,0,16,1
109106,11,2,0,0,1,0,1,0,0,0,1
109107,669,31,1,8,0,21,0,1,1,0,1
109108,29,5,0,1,1,2,1,0,0,0,1
109109,30,4,0,1,1,2,0,0,1,1,1
109110,156,6,0,0,1,0,1,3,0,1,1
109111,454,12,1,1,0,3,1,1,0,8,1
109112,10,2,1,0,0,0,0,0,1,0,1
109113,18,3,1,1,0,0,1,0,0,1,1
109114,121,5,1,0,0,0,0,1,1,3,1
109115,18,2,0,0,1,0,1,0,0,0,1
109116,7,6,0,0,1,0,0,0,1,4,1
109117,864,4,1,0,0,2,0,0,1,0,1
109118,267,2,1,0,0,1,1,0,0,0,1
109119,1032,9,1,0,0,0,1,2,0,6,1
109120,2794,1,0,0,1,0,0,0,1,0,1
109121,83,2,1,0,0,0,0,0,1,0,1
109122,34,13,0,0,1,0,1,1,0,10,1
109123,150,2,0,0,1,0,0,0,1,0,1
109124,268,7,1,2,0,1,1,1,0,3,1
109125,15,6,0,0,1,0,0,0,1,4,1
109126,605,5,0,1,1,3,0,0,1,0,1
109127,9,3,0,0,1,0,0,0,1,1,1
109128,7,2,1,0,0,0,0,0,1,0,1
109129,8,3,0,1,1,0,0,0,1,0,1
109130,32,10,0,0,1,0,0,0,1,8,1
109131,3082,21,1,3,0,0,1,2,0,17,1
109132,1,2,0,0,1,0,0,0,1,0,1
109133,212,2,1,0,0,1,1,0,0,0,1
109134,42,2,1,0,0,0,1,0,0,0,1
109135,20,4,0,2,1,1,1,0,0,0,1
109136,3683,12,0,3,1,8,1,0,0,0,1
109137,83,21,0,0,1,0,1,1,0,18,1
109138,70,11,0,1,1,1,0,2,1,6,1
109139,105,2,1,1,0,0,1,0,0,0,1
109140,126,2,1,0,0,0,1,0,0,0,1
109141,84,8,1,0,0,0,0,2,1,5,1
109142,7,2,0,0,1,0,1,0,0,0,1
109143,53,1,1,0,0,0,1,0,0,0,1
109144,14,10,0,0,1,0,0,0,1,8,1
109145,157,7,1,0,0,5,0,0,1,0,1
109146,90,3,0,0,1,0,0,0,1,1,1
109147,38,3,1,0,0,0,0,0,1,1,1
109148,8,2,1,0,0,0,1,0,0,1,1
109149,9,1,1,0,0,0,1,0,0,0,1
109150,114,2,1,0,0,0,1,0,0,0,1
109151,363,3,1,1,0,1,1,0,0,0,1
109152,134,6,1,1,0,3,1,2,0,0,1
109153,416,2,0,0,1,0,0,0,1,0,1
109154,96,23,0,0,1,0,1,6,0,15,1
109155,486,1,1,0,0,0,1,0,0,0,1
109156,15,9,0,0,1,0,0,1,1,6,1
109157,276,7,0,0,1,1,0,1,1,3,1
109158,20,4,0,2,1,1,1,0,0,0,1
109159,203,3,1,0,0,0,1,1,0,1,1
109160,34,5,0,0,1,0,0,1,1,2,1
109161,10,2,0,0,1,0,0,0,1,1,1
109162,96,3,0,1,1,1,0,0,1,0,1
109163,125,18,1,0,0,0,1,2,0,14,1
109164,36,56,1,21,0,33,1,0,0,1,1
109165,3,5,0,0,1,0,0,0,1,3,1
109166,10455,280,0,0,1,0,0,5,1,273,1
109167,3,1,0,0,1,0,0,0,1,0,1
109168,3,2,0,0,1,0,0,0,1,0,1
109169,1076,13,1,4,0,8,0,0,1,0,1
109170,423,14,0,0,1,0,1,3,0,10,1
109171,11,2,0,0,1,0,1,0,0,0,1
109172,133,3,0,0,1,0,0,1,1,1,1
109173,7,1,1,0,0,0,1,0,0,0,1
109174,729,9,0,1,1,5,1,0,0,2,1
109175,6,1,0,0,1,0,0,0,1,0,1
109176,4505,27,1,0,0,0,1,1,0,25,1
109177,67,3,0,0,1,0,1,0,0,1,1
109178,16,3,1,0,0,0,1,0,0,2,1
109179,281,4,1,0,0,2,0,0,1,0,1
109180,825,21,0,0,1,0,1,1,0,18,1
109181,68,7,0,0,1,0,0,0,1,6,1
109182,286,9,1,1,0,7,0,0,1,0,1
109183,107,2,0,0,1,0,0,0,1,0,1
109184,16,1,0,0,1,0,0,0,1,0,1
109185,232,11,1,0,0,1,1,0,0,9,1
109186,44,3,0,0,1,0,0,1,1,0,1
109187,1212,17,0,2,1,12,1,1,0,4,1
109188,657,15,1,2,0,1,1,5,0,8,1
109189,930,5,0,0,2,8,0,0,2,4,1
109190,37,3,0,0,1,0,0,1,1,0,1
109191,6,4,0,1,1,2,1,0,0,0,1
109192,738,9,0,1,1,6,1,0,0,1,1
109193,76,2,1,0,0,0,1,0,0,1,1
109194,148,5,1,2,0,2,1,0,0,0,1
109195,26,1,0,0,1,0,0,0,1,0,1
109196,27,2,0,0,1,1,0,0,1,0,1
109197,1689,16,1,1,0,14,0,0,1,0,1
109198,542,9,0,0,1,1,1,1,0,6,1
109199,17,10,0,0,1,0,0,0,1,8,1
109200,22,4,0,0,1,0,0,0,1,2,1
109201,153,11,0,0,1,0,1,3,0,6,1
109202,13,1,0,0,1,0,0,0,1,0,1
109203,28,8,0,2,1,5,1,0,0,0,1
109204,176,6,0,1,1,0,1,1,0,3,1
109205,951,14,1,0,0,8,0,0,1,6,1
109206,1,2,1,0,0,0,0,0,1,0,1
109207,420,2,1,0,0,0,1,1,0,0,1
109208,1287,47,1,2,0,33,1,2,0,22,1
109209,62,1,1,0,0,0,1,0,0,0,1
109210,603,3,0,0,1,1,1,0,0,0,1
109211,92,7,1,0,0,0,1,0,0,5,1
109212,23,3,1,0,0,0,1,0,0,1,1
109213,342,54,0,0,1,0,1,4,0,48,1
109214,118,2,0,1,1,0,1,0,0,0,1
109215,7,8,0,0,1,0,0,1,1,5,1
109216,646,3,1,0,0,2,0,1,1,0,1
109217,18,2,0,0,1,0,1,0,0,0,1
109218,181,14,0,1,1,6,1,0,0,5,1
109219,950,12,0,0,1,0,1,4,0,6,1
109220,72,1,1,0,0,0,1,0,0,0,1
109221,530,67,1,5,0,60,0,0,1,0,1
109222,62,4,1,0,0,0,0,0,1,2,1
109223,268,22,1,0,0,0,1,0,0,20,1
109224,1096,33,0,1,1,0,1,5,0,27,1
109225,751,4,1,0,0,3,0,0,1,0,1
109226,161,124,0,0,1,0,0,3,1,119,1
109227,10,2,0,0,1,0,1,0,0,0,1
109228,49,4,0,0,1,0,1,1,0,1,1
109229,440,9,0,0,1,0,1,0,0,7,1
109230,1460,48,1,0,0,0,1,6,0,41,1
109231,166,2,1,1,0,0,1,0,0,0,1
109232,128,3,1,0,0,0,1,1,0,1,1
109233,47,2,0,0,1,0,1,0,0,0,1
109234,24,12,0,0,1,0,0,0,1,10,1
109235,39,2,1,0,0,0,0,1,1,0,1
109236,93,2,1,1,0,0,1,0,0,0,1
109237,71,13,1,0,0,1,1,0,0,10,1
109238,3,4,0,0,1,0,0,0,1,2,1
109239,487,3,1,0,0,0,1,0,0,2,1
109240,3515,46,1,0,0,0,0,4,1,41,1
109241,327,3,1,0,0,1,1,0,0,0,1
109242,86,8,0,0,1,0,1,1,0,6,1
109243,21,3,1,0,0,0,0,1,1,1,1
109244,41,4,2,0,0,4,0,0,2,0,1
109245,3,1,0,0,1,0,0,0,1,0,1
109246,1578,17,0,1,1,0,1,3,0,12,1
109247,52,3,1,0,0,1,0,0,1,0,1
109248,395,3,0,0,1,0,1,1,0,1,1
109249,2428,31,0,0,1,0,1,2,0,27,1
109250,533,3,0,0,1,0,1,1,0,1,1
109251,127,17,0,0,1,0,0,1,1,15,1
109252,557,19,1,0,0,2,1,1,0,14,1
109253,338,19,0,0,2,0,0,0,2,36,1
109254,1344,20,1,3,0,16,1,0,0,0,1
109255,252,9,0,0,1,0,1,1,0,7,1
109256,896,34,0,0,1,0,1,2,0,30,1
109257,54,1,1,0,0,0,1,0,0,0,1
109258,161,124,0,0,1,0,0,3,1,119,1
109259,119,2,1,0,0,0,1,1,0,0,1
109260,142,2,0,0,1,0,1,0,0,0,1
109261,36,2,1,0,0,0,0,0,1,0,1
109262,46,3,1,1,0,0,0,1,1,0,1
109263,2,1,1,0,0,0,1,0,0,0,1
109264,185,10,1,0,0,1,1,0,0,8,1
109265,17,3,1,0,0,0,0,1,1,1,1
109266,41,10,0,0,1,0,0,1,1,7,1
109267,180,6,0,0,1,0,1,0,0,5,1
109268,21,2,0,0,1,0,1,0,0,0,1
109269,1522,4,0,0,0,0,1,0,0,3,1
109270,335,11,0,0,1,0,1,2,0,7,1
109271,51,1,1,0,0,0,1,0,0,0,1
109272,26,1,0,0,1,0,0,0,1,0,1
109273,7,2,0,0,1,1,0,0,1,0,1
109274,45,2,1,0,0,1,1,0,0,0,1
109275,225,29,0,0,1,0,0,0,1,27,1
109276,643,21,0,0,1,0,1,0,0,20,1
109277,109,1,1,0,0,0,1,0,0,0,1
109278,104,3,1,0,0,0,1,0,0,2,1
109279,45,2,1,0,0,0,0,0,1,0,1
109280,2362,33,0,0,1,0,1,3,0,29,1
109281,8058,4,1,0,0,0,0,0,1,2,1
109282,109,14,1,1,0,0,1,1,0,10,1
109283,227,30,0,0,1,29,0,0,1,0,1
109284,9,9,0,0,1,0,0,0,1,7,1
109285,399,2,0,0,1,0,1,0,0,0,1
109286,3515,46,1,0,0,0,0,4,1,41,1
109287,109,2,1,0,0,1,1,0,0,0,1
109288,80,2,1,0,0,0,0,0,1,0,1
109289,215,7,1,0,0,6,0,0,1,0,1
109290,510,2,0,0,1,0,1,0,0,0,1
109291,172,4,1,1,0,2,1,0,0,0,1
109292,75,3,1,0,0,1,1,0,0,2,1
109293,449,2,1,0,0,1,1,0,0,0,1
109294,5,1,1,0,0,0,1,0,0,0,1
109295,276,24,0,0,1,0,1,0,0,22,1
109296,1198,5,0,0,1,0,1,1,0,2,1
109297,1139,9,0,0,1,0,1,1,0,7,1
109298,154,16,0,0,2,0,0,0,2,28,1
109299,60,49,1,18,0,29,0,0,1,0,1
109300,4,2,1,0,0,0,0,0,1,0,1
109301,188,3,0,0,2,0,0,0,2,2,1
109302,1028,31,0,0,1,0,1,1,0,28,1
109303,73,7,0,1,1,0,0,2,1,2,1
109304,35,1,1,0,0,0,1,0,0,0,1
109305,1230,12,0,0,1,1,1,1,0,8,1
109306,11,3,1,0,0,2,1,0,0,0,1
109307,201,7,0,0,1,0,0,0,1,6,1
109308,1,2,0,0,1,0,0,0,1,0,1
109309,636,3,1,0,0,1,0,1,1,0,1
109310,109,2,1,0,0,1,1,0,0,0,1
109311,385,14,0,0,1,1,1,2,0,10,1
109312,38,9,1,0,0,0,1,2,0,5,1
109313,21,1,1,0,0,0,1,0,0,0,1
109314,358,3,1,0,0,2,0,0,1,0,1
109315,6,1,1,0,0,0,1,0,0,0,1
109316,244,3,1,0,0,0,1,1,0,1,1
109317,77,15,1,3,0,11,1,0,0,0,1
109318,144,3,0,0,1,0,1,0,0,1,1
109319,791,32,0,1,1,30,0,0,1,0,1
109320,569,7,0,0,1,0,0,2,1,4,1
109321,443,3,1,1,0,1,1,0,0,0,1
109322,105,4,0,0,1,0,1,0,0,2,1
109323,108,4,1,0,0,3,0,0,1,0,1
109324,102,51,0,0,1,0,0,2,1,47,1
109325,1286,10,1,0,0,1,1,1,0,7,1
109326,47,2,0,0,1,0,0,0,1,1,1
109327,472,13,1,0,0,11,0,0,1,0,1
109328,140,12,0,0,2,20,0,0,2,0,1
109329,2852,48,0,0,1,0,1,11,0,35,1
109330,374,6,1,1,0,4,1,0,0,0,1
109331,26,5,0,1,1,0,1,1,0,1,1
109332,16,15,0,2,1,1,0,1,1,9,1
109333,105,8,0,0,1,0,1,2,0,4,1
109334,18,1,0,0,2,0,0,0,2,0,1
109335,2347,20,1,0,0,0,1,1,0,18,1
109336,2314,9,0,0,1,0,0,1,1,7,1
109337,1286,10,1,0,0,1,1,1,0,7,1
109338,100,2,1,0,0,0,0,0,1,0,1
109339,444,5,1,0,0,1,0,1,1,2,1
109340,542,10,1,3,0,0,1,3,0,6,1
109341,3306,22,0,0,1,20,0,0,1,2,1
109342,19,2,0,1,1,0,1,0,0,0,1
109343,2,3,0,0,1,0,0,0,1,1,1
109344,47,2,0,0,1,0,1,0,0,0,1
109345,26,1,1,0,0,0,1,0,0,0,1
109346,184,9,0,0,1,0,1,1,0,6,1
109347,51,1,1,0,0,0,1,0,0,0,1
109348,71,1,1,0,0,0,1,0,0,0,1
109349,50,7,1,2,0,0,1,1,0,3,1
109350,14,2,0,0,1,0,1,0,0,0,1
109351,23,3,1,0,0,0,1,0,0,1,1
109352,2348,203,1,0,0,0,1,16,0,186,1
109353,8,1,0,0,1,0,0,0,1,0,1
109354,1841,24,0,0,1,0,1,3,0,19,1
109355,119,3,0,0,1,0,1,0,0,1,1
109356,1593,56,1,3,0,51,0,0,1,0,1
109357,93,1,1,0,0,0,1,0,0,0,1
109358,128,17,0,0,1,0,1,1,0,14,1
109359,21,4,1,0,0,2,0,0,1,0,1
109360,19,2,1,0,0,0,0,0,1,0,1
109361,137,5,1,2,0,2,1,0,0,0,1
109362,28,33,1,11,0,20,0,0,1,0,1
109363,6,7,0,0,1,0,0,0,1,5,1
109364,38,63,1,24,0,37,0,0,1,0,1
109365,2,2,0,0,1,0,0,0,1,0,1
109366,17,4,0,0,1,0,0,1,1,1,1
109367,30,3,0,0,1,1,0,0,1,0,1
109368,23,2,0,0,1,0,0,0,1,0,1
109369,1086,3,1,0,0,0,1,0,0,1,1
109370,14,7,0,0,1,0,1,1,0,4,1
109371,14,1,0,0,1,0,0,0,1,0,1
109372,94,1,1,0,0,0,1,0,0,0,1
109373,121,5,1,0,0,0,0,1,1,3,1
109374,94,6,0,0,1,0,1,0,0,5,1
109375,19,10,0,0,1,0,1,0,0,8,1
109376,67,17,1,4,0,10,0,0,1,1,1
109377,40,1,0,0,1,0,0,0,1,0,1
109378,27,2,0,0,1,0,1,0,0,0,1
109379,203,20,0,0,2,0,0,0,2,36,1
109380,149,4,1,0,0,0,1,0,0,3,1
109381,627,31,0,0,2,0,0,0,2,60,1
109382,572,13,0,1,1,0,1,3,0,8,1
109383,7,7,0,0,1,1,0,1,1,3,1
109384,14,1,0,0,1,0,0,0,1,0,1
109385,4833,23,0,0,1,0,0,0,1,21,1
109386,200,8,1,0,0,1,1,0,0,6,1
109387,470,9,0,0,1,0,1,0,0,7,1
109388,86,3,0,0,1,0,1,1,0,0,1
109389,721,20,1,0,0,10,1,1,0,14,1
109390,32,4,0,0,1,0,1,0,0,2,1
109391,10,2,0,0,1,1,0,0,1,0,1
109392,55,1,0,0,1,0,0,0,1,0,1
109393,389,25,0,0,1,3,1,1,0,19,1
109394,23,4,1,1,0,1,1,0,0,1,1
109395,139,4,1,0,0,0,1,0,0,3,1
109396,303,2,1,0,0,0,0,0,1,0,1
109397,5,1,1,0,0,0,1,0,0,0,1
109398,110,2,1,0,0,0,1,0,0,0,1
109399,18,2,0,0,1,0,1,0,0,0,1
109400,236,4,1,1,0,1,1,0,0,1,1
109401,358,3,0,0,1,0,0,1,1,1,1
109402,301,12,1,0,0,2,0,1,1,9,1
109403,1442,3,1,0,0,2,0,0,1,0,1
109404,479,3,1,0,0,0,0,1,1,1,1
109405,18,2,1,0,0,0,1,0,0,0,1
109406,461,1,1,0,0,0,1,0,0,0,1
109407,90,8,0,0,1,0,1,0,0,6,1
109408,504,16,0,0,1,0,1,0,0,14,1
109409,64,1,1,0,0,0,1,0,0,0,1
109410,421,15,0,0,1,0,1,3,0,10,1
109411,87,26,1,1,0,23,0,0,1,0,1
109412,268,2,1,0,0,1,1,0,0,0,1
109413,487,3,1,0,0,0,1,0,0,2,1
109414,2281,52,0,0,1,0,0,8,1,42,1
109415,18,1,1,0,0,0,1,0,0,0,1
109416,238,3,1,1,0,0,0,0,1,0,1
109417,327,3,1,0,0,1,1,0,0,0,1
109418,422,7,1,1,0,0,1,2,0,4,1
109419,2176,5,0,0,1,0,0,0,1,4,1
109420,66,3,1,0,0,2,0,0,1,0,1
109421,21,4,1,0,0,2,0,0,1,0,1
109422,64,1,0,0,1,0,0,0,1,0,1
109423,53,7,0,0,1,0,0,2,1,4,1
109424,242,14,0,0,1,0,1,1,0,11,1
109425,14,1,0,0,1,0,0,0,1,0,1
109426,757,40,1,2,0,36,0,0,1,0,1
109427,607,2,1,0,0,1,0,0,1,0,1
109428,13,3,0,0,1,0,0,0,1,1,1
109429,33,23,0,0,1,0,0,2,1,19,1
109430,13,3,0,0,1,0,1,0,0,1,1
109431,423,5,1,0,0,3,1,0,0,1,1
109432,633,9,1,1,0,0,1,0,0,7,1
109433,31,8,0,0,1,0,0,0,1,6,1
109434,146,2,1,0,0,0,1,0,0,0,1
109435,196,5,0,0,1,0,1,0,0,3,1
109436,68,17,0,0,1,0,1,4,0,11,1
109437,56,2,1,0,0,0,0,0,1,0,1
109438,37,3,1,0,0,2,0,0,1,0,1
109439,30,3,1,0,0,0,1,2,0,0,1
109440,107,1,0,0,1,0,0,0,1,0,1
