,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
579,4,1,1,0,0,0,0,0,0,0,0
580,1,1,0,0,1,0,0,0,0,0,0
581,1,1,1,0,0,0,0,0,0,0,0
582,2,2,1,0,0,1,0,0,0,0,0
583,1,1,0,0,1,0,0,0,0,0,0
584,3,1,0,0,1,0,0,0,0,0,0
585,3,2,1,0,0,1,0,0,0,0,0
586,6,2,0,0,1,0,1,0,0,0,0
587,266,1,1,0,0,0,0,0,0,0,0
588,327,4,0,0,0,0,1,0,0,3,0
589,3,1,1,0,0,0,1,0,0,0,0
590,73,4,1,2,0,1,0,0,0,0,0
591,11,6,0,0,0,0,1,1,0,4,0
592,120,4,0,1,1,1,0,0,1,0,0
593,15,3,0,0,2,2,0,0,2,0,0
594,52,14,0,0,0,0,1,3,0,10,0
595,43,2,0,0,1,0,1,0,0,0,0
596,6,2,1,0,0,0,0,0,1,0,0
597,1,1,1,0,0,0,0,0,0,0,0
598,19,1,0,0,2,0,0,0,0,0,0
599,197,4,1,0,0,2,0,0,1,0,0
600,19,1,1,0,0,0,0,0,0,0,0
601,3920,53,0,0,1,1,0,1,1,49,0
602,14,2,0,0,1,0,1,0,0,0,0
603,57,5,0,1,1,2,0,0,1,0,0
604,9,1,1,0,0,0,0,0,0,0,0
605,2500,8,0,1,1,6,0,0,0,0,0
606,13,3,1,0,0,0,1,0,0,1,0
607,8,1,0,0,0,0,0,0,1,0,0
608,2,1,0,0,0,0,0,0,1,0,0
609,26,2,0,0,1,1,0,0,0,0,0
610,1,1,1,0,0,0,0,0,0,0,0
611,14,3,0,1,1,1,0,0,0,0,0
612,1608,35,1,5,0,29,1,0,0,0,0
613,28,1,1,0,0,0,0,0,0,0,0
614,44,3,0,0,1,1,0,0,1,0,0
615,1,1,0,0,0,0,0,0,2,0,0
616,19,7,0,2,1,3,0,0,1,0,0
617,45,1,0,0,0,0,1,0,0,0,0
618,5,2,0,0,2,2,0,0,2,0,0
619,2,1,0,0,1,0,0,0,0,0,0
620,1,1,0,0,1,0,0,0,0,0,0
621,1,1,0,0,1,0,0,0,0,0,0
622,224,12,0,3,1,8,0,0,1,0,0
623,1,1,0,0,1,0,0,0,0,0,0
624,50,41,0,0,0,0,1,8,0,32,0
625,2,1,0,0,0,0,0,0,1,0,0
626,1,1,0,0,0,0,0,0,1,0,0
627,20,5,1,2,0,2,1,0,0,0,0
628,2,2,0,1,1,0,0,0,0,0,0
629,6,1,0,0,1,0,0,0,0,0,0
630,28,4,1,0,0,2,0,0,1,0,0
631,1,1,1,0,0,0,0,0,0,0,0
632,1,1,0,0,0,0,0,0,1,0,0
633,359,13,1,4,0,8,1,0,0,0,0
634,2,2,0,0,1,0,0,0,1,0,0
635,1,1,0,0,0,0,1,0,0,0,0
636,1,1,0,0,0,0,0,0,1,0,0
637,43,9,0,0,1,7,0,0,1,0,0
638,1,1,0,0,1,0,0,0,0,0,0
639,32,4,1,0,0,2,0,0,1,0,0
640,1,1,1,0,0,0,0,0,0,0,0
641,185,3,1,0,0,1,0,0,1,0,0
642,3,3,0,0,1,2,0,0,0,0,0
643,9,2,0,0,1,0,1,0,0,0,0
644,2,2,1,1,0,0,0,0,0,0,0
645,20,1,0,0,0,0,0,0,1,0,0
646,23,20,1,3,0,15,1,0,0,0,0
647,5,1,1,0,0,0,0,0,0,0,0
648,22,1,0,0,1,0,0,0,0,0,0
649,89,6,1,2,0,2,0,0,1,0,0
650,1,1,0,0,1,0,0,0,0,0,0
651,11,1,0,0,1,0,0,0,1,0,0
652,17,1,1,0,0,0,1,0,0,0,0
653,5,1,0,0,1,0,0,0,0,0,0
654,115,9,1,0,0,1,1,3,0,4,0
655,1,1,0,0,1,0,0,0,0,0,0
656,12,1,1,0,0,0,0,0,0,0,0
657,2,1,0,0,1,0,0,0,0,0,0
658,1,1,1,0,0,0,0,0,0,0,0
659,1,1,0,0,0,0,0,0,2,0,0
660,28,1,0,0,0,0,1,0,0,0,0
661,4,1,1,0,0,0,0,0,0,0,0
662,43,2,1,0,0,0,1,0,0,0,0
663,118,2,0,1,1,0,0,0,0,0,0
664,79,1,1,0,0,0,1,0,0,0,0
665,7,2,1,0,0,0,0,0,1,0,0
666,6,3,1,0,0,1,0,0,1,0,0
667,3,2,1,0,0,0,0,0,1,0,0
668,5,2,1,0,0,0,0,0,1,0,0
669,25,3,0,0,0,0,0,0,1,2,0
670,3,1,0,0,0,0,0,0,1,0,0
671,13,1,0,0,1,0,0,0,0,0,0
672,3,1,0,0,1,0,0,0,0,0,0
673,27,5,0,0,2,8,0,0,2,0,0
674,725,2,1,0,0,0,1,0,0,0,0
675,1,1,0,0,1,0,0,0,0,0,0
676,6,1,0,0,1,0,0,0,1,0,0
677,1,1,0,0,1,0,0,0,0,0,0
678,22,12,0,0,0,0,0,0,2,22,0
679,2,1,0,0,2,0,0,0,0,0,0
680,7,1,0,0,1,0,0,0,0,0,0
681,2,1,0,0,1,0,0,0,0,0,0
682,1,1,0,0,1,0,0,0,0,0,0
683,13,7,0,0,2,10,0,0,2,0,0
684,1,1,0,0,1,0,0,0,0,0,0
685,2,1,0,0,1,0,0,0,0,0,0
686,1,1,0,0,1,0,0,0,0,0,0
687,1,1,0,0,1,0,0,0,0,0,0
688,211,4,1,3,0,0,0,0,0,0,0
689,239,4,0,1,1,1,0,0,1,0,0
690,18,1,1,0,0,0,0,0,0,0,0
691,1,1,0,0,0,0,0,0,1,0,0
692,4,2,0,0,1,0,0,0,1,0,0
693,287,12,1,2,0,8,0,0,1,0,0
694,1,1,0,0,1,0,0,0,0,0,0
695,110,4,1,0,0,2,0,0,1,0,0
696,612,7,0,2,1,3,1,1,0,1,0
697,1,1,0,0,0,0,1,0,0,0,0
698,138,14,0,0,2,26,0,0,2,0,0
699,1,1,1,0,0,0,0,0,0,0,0
700,71,1,1,0,0,0,0,0,0,0,0
701,51,3,1,0,0,1,0,0,1,0,0
702,10,1,0,0,1,0,0,0,0,0,0
703,1,1,0,0,2,0,0,0,0,0,0
704,19,2,1,0,0,0,1,0,0,0,0
705,9,4,0,1,1,2,0,0,0,0,0
706,2,2,0,0,1,0,0,0,1,0,0
707,1,1,1,0,0,0,0,0,0,0,0
708,19,9,0,1,1,6,0,0,1,1,0
709,5,3,1,0,0,1,0,0,1,0,0
710,3,2,0,0,1,1,0,0,0,0,0
711,12,2,0,0,1,0,0,0,1,0,0
712,379,5,1,1,0,3,1,0,0,0,0
713,46,2,1,0,0,0,1,0,0,0,0
714,9,2,0,0,1,0,1,0,0,0,0
715,6,1,1,0,0,0,0,0,0,0,0
716,1,1,1,0,0,0,0,0,0,0,0
717,1,1,1,0,0,0,0,0,0,0,0
718,336,14,1,1,0,11,0,0,1,0,0
719,571,5,0,1,1,2,0,0,1,0,0
720,6,2,0,0,1,0,0,0,1,0,0
721,2,2,0,0,2,0,0,0,2,0,0
722,17,7,1,0,0,5,0,0,1,0,0
723,1,1,0,0,1,0,0,0,0,0,0
724,11,6,1,1,0,3,0,0,1,0,0
725,20,3,0,0,2,2,0,0,2,0,0
726,1,1,0,0,1,0,0,0,0,0,0
727,32,23,0,0,1,21,0,0,1,0,0
728,2,1,1,0,0,0,0,0,0,0,0
729,4,1,0,0,1,0,0,0,1,0,0
730,2,1,0,0,0,0,1,0,0,0,0
731,29,1,0,0,1,0,0,0,1,0,0
732,68,1,1,0,0,0,0,0,0,0,0
733,8,1,1,0,0,0,0,0,0,0,0
734,17,1,0,0,0,0,0,0,1,0,0
735,20,2,0,0,1,0,1,0,0,0,0
736,1,1,0,0,1,0,0,0,0,0,0
737,64,1,0,0,0,0,1,0,0,0,0
738,11,4,0,0,1,3,0,0,0,0,0
739,37,4,1,0,0,2,1,0,0,0,0
740,55,2,0,0,1,1,0,0,1,0,0
741,4,2,1,0,0,0,0,0,1,0,0
742,225,9,0,0,1,8,0,0,1,0,0
743,18,1,0,0,1,0,0,0,1,0,0
744,1,1,0,0,1,0,0,0,0,0,0
745,47,6,0,0,0,0,1,1,0,4,0
746,1,1,1,0,0,0,0,0,0,0,0
747,7,3,1,0,0,2,0,0,0,0,0
748,1,1,0,0,0,0,1,0,0,0,0
749,2,2,0,0,2,0,0,0,2,0,0
750,9,5,1,1,0,2,1,0,0,0,0
751,1,1,0,0,0,0,0,0,1,0,0
752,1,1,0,0,0,0,0,0,1,0,0
753,2,2,0,0,1,0,0,0,1,0,0
754,144,28,0,3,1,24,1,0,0,0,0
755,2,1,0,0,0,0,1,0,0,0,0
756,57,3,1,0,0,0,1,1,0,0,0
757,3,1,1,0,0,0,0,0,0,0,0
758,10,1,1,0,0,0,0,0,0,0,0
759,6,1,0,0,1,0,0,0,0,0,0
760,91,20,1,4,0,15,0,0,0,0,0
761,210,1,1,0,0,0,0,0,0,0,0
762,1,1,1,0,0,0,0,0,0,0,0
763,3,3,0,0,2,2,0,0,2,0,0
764,10,4,0,0,2,4,0,0,2,0,0
765,4,2,1,0,0,1,0,0,0,0,0
766,1,1,0,0,0,0,0,0,1,0,0
767,59,1,0,0,1,0,0,0,0,0,0
768,3,1,0,0,0,0,1,0,0,0,0
769,124,9,0,1,1,6,0,0,1,0,0
770,191,1,0,0,0,0,1,0,0,0,0
771,24,2,0,0,2,0,0,0,2,0,0
772,1,1,0,0,2,0,0,0,0,0,0
773,5,3,0,0,1,1,0,0,1,0,0
774,12,2,1,0,0,0,0,0,1,0,0
775,12,3,0,0,1,2,0,0,0,0,0
776,52,1,0,0,0,0,1,0,0,0,0
777,33,9,1,0,0,7,0,0,1,0,0
778,22,3,1,1,0,0,1,0,0,1,0
779,23,2,1,0,0,1,1,0,0,0,0
780,1,1,0,0,1,0,0,0,0,0,0
781,2,1,0,0,1,0,0,0,0,0,0
782,3,1,0,0,1,0,0,0,0,0,0
783,13,2,0,0,1,0,0,0,1,0,0
784,2,1,0,0,0,0,1,0,0,0,0
785,1,1,0,0,1,0,0,0,0,0,0
786,24,2,0,0,1,0,0,0,1,1,0
787,8,2,1,0,0,0,0,0,1,0,0
788,1089,3,0,0,1,2,0,0,1,0,0
789,13,2,1,0,0,1,0,0,0,0,0
790,8,1,1,0,0,0,0,0,0,0,0
791,9,1,0,0,0,0,0,0,1,0,0
792,32,2,0,0,1,0,0,0,1,0,0
793,5,1,0,0,0,0,1,0,0,0,0
794,212,9,1,2,0,6,1,0,0,0,0
795,8,1,0,0,1,0,0,0,0,0,0
796,1,1,0,0,1,0,0,0,0,0,0
797,19,2,1,0,0,0,0,0,1,0,0
798,10,2,0,1,1,0,0,0,1,0,0
799,2,1,0,0,1,0,0,0,0,0,0
800,28,1,1,0,0,0,0,0,0,0,0
801,33,4,1,1,0,2,0,0,1,0,0
802,120,15,0,2,1,11,0,0,1,0,0
803,145,4,0,0,0,0,0,1,1,2,0
804,10,1,1,0,0,0,0,0,0,0,0
805,3,1,0,0,1,0,0,0,0,0,0
806,4,1,1,0,0,0,0,0,0,0,0
807,10,2,1,0,0,0,0,0,1,0,0
808,54,2,1,1,0,0,1,0,0,0,0
809,52,3,1,1,0,0,0,0,1,0,0
810,10,1,0,0,1,0,0,0,0,0,0
811,63,9,0,0,2,16,0,0,2,0,0
812,6,1,0,0,0,0,0,0,1,0,0
813,52,1,0,0,1,0,0,0,1,0,0
814,84,13,0,0,1,2,0,2,1,7,0
815,477,16,0,1,1,14,0,0,1,0,0
816,15,2,1,0,0,0,0,0,1,0,0
817,14,7,0,3,1,2,0,1,1,0,0
818,42,3,1,2,0,0,0,0,0,0,0
819,25,2,0,0,1,0,1,0,0,0,0
820,44,2,1,0,0,0,1,0,0,0,0
821,15,4,0,0,0,0,0,0,1,3,0
822,4,1,0,0,1,0,0,0,0,0,0
823,4,2,0,0,1,0,0,0,1,0,0
824,2,2,0,0,1,0,0,0,1,0,0
825,3,2,1,0,0,0,0,0,1,0,0
826,6,1,1,0,0,0,0,0,0,0,0
827,1565,8,1,2,0,5,0,0,0,0,0
828,24,5,1,0,0,0,1,2,0,1,0
829,3,2,0,0,1,0,0,0,1,0,0
830,4,3,0,0,1,2,0,0,1,0,0
831,6,1,0,0,1,0,0,0,0,0,0
832,311,3,0,0,2,2,0,0,2,0,0
833,3,1,0,0,1,0,0,0,0,0,0
834,4,1,1,0,0,0,0,0,0,0,0
835,1,1,1,0,0,0,0,0,0,0,0
836,4,2,0,1,1,0,0,0,0,0,0
837,98,2,0,0,1,0,1,0,0,0,0
838,16,2,0,0,2,0,0,0,2,0,0
839,105,5,0,0,1,3,0,0,1,0,0
840,3,2,1,0,0,0,0,0,1,0,0
841,2,1,0,0,2,0,0,0,0,0,0
842,2,1,0,0,0,0,0,0,1,0,0
843,961,1,0,0,1,0,0,0,1,0,0
844,1,1,0,0,1,0,0,0,0,0,0
845,39,3,1,0,0,1,1,0,0,0,0
846,37,2,1,0,0,0,0,0,1,0,0
847,2,1,0,0,1,0,0,0,0,0,0
848,2,2,0,0,2,0,0,0,2,0,0
849,49,4,1,1,0,1,0,0,1,0,0
850,580,11,1,2,0,8,1,0,0,0,0
851,16,1,0,0,0,0,1,0,0,0,0
852,1,1,0,0,1,0,0,0,0,0,0
853,1,1,0,0,1,0,0,0,0,0,0
854,4,1,0,0,1,0,0,0,0,0,0
855,99,3,0,1,1,1,1,0,0,0,0
856,1898,15,0,4,1,9,0,0,1,0,0
857,2,2,1,0,0,1,0,0,0,0,0
858,2,1,0,0,1,0,0,0,0,0,0
859,8,2,1,0,0,0,0,0,1,0,0
860,51,3,0,0,1,1,1,0,0,0,0
861,47,3,0,0,2,4,0,0,2,0,0
862,5,2,1,0,0,0,1,0,0,0,0
863,1,2,1,0,0,1,0,0,0,0,0
864,4,3,0,0,1,1,0,0,1,0,0
865,4,1,1,0,0,0,0,0,0,0,0
866,2,1,1,0,0,0,0,0,0,0,0
867,2,1,0,0,1,0,0,0,0,0,0
868,61,3,1,0,0,0,1,1,0,1,0
869,1,1,0,0,0,0,0,0,1,0,0
870,56,1,1,0,0,0,1,0,0,0,0
871,68,3,0,1,1,0,0,0,1,0,0
872,1,1,0,0,1,0,0,0,0,0,0
873,36,2,1,0,0,0,0,0,1,0,0
874,4,4,0,0,1,2,0,0,1,0,0
875,1,1,0,0,1,0,0,0,0,0,0
876,1,1,0,0,1,0,0,0,0,0,0
877,2,1,1,0,0,0,0,0,0,0,0
878,36,2,0,0,1,1,0,0,1,0,0
879,1,1,0,0,1,0,0,0,0,0,0
880,4,1,1,0,0,0,0,0,0,0,0
881,3,2,0,0,1,1,0,0,0,0,0
882,16,5,0,1,1,2,0,0,1,0,0
883,280,21,0,3,1,16,0,0,1,0,0
884,1,1,0,0,1,0,0,0,0,0,0
885,2,1,1,0,0,0,1,0,0,0,0
886,33,6,0,1,1,4,0,0,0,0,0
887,5,1,0,0,1,0,0,0,0,0,0
888,13,3,0,0,1,1,0,0,1,0,0
889,1,1,0,0,0,0,0,0,1,0,0
890,1,1,0,0,0,0,0,0,1,0,0
891,5,2,0,0,1,1,0,0,0,0,0
892,158,2,0,0,1,0,0,0,1,0,0
893,33,1,1,0,0,0,0,0,0,0,0
894,5,2,0,0,1,0,0,0,1,0,0
895,17,2,0,0,1,0,0,0,1,0,0
896,2,1,0,0,1,0,0,0,0,0,0
897,19,3,0,0,1,1,0,0,1,0,0
898,24,2,1,0,0,0,0,0,1,0,0
899,1,1,0,0,2,0,0,0,0,0,0
900,183,4,0,0,0,0,1,0,0,3,0
901,6,1,0,0,1,0,0,0,0,0,0
902,1,1,0,0,1,0,0,0,0,0,0
903,29,1,1,0,0,0,0,0,0,0,0
904,3,1,0,0,1,0,0,0,0,0,0
905,30,1,1,0,0,0,1,0,0,0,0
906,2,2,0,0,1,0,1,0,0,0,0
907,3,3,0,0,1,0,1,0,0,1,0
908,286,8,0,0,1,0,0,0,1,6,0
909,5,2,1,0,0,0,0,0,1,0,0
910,1,1,0,0,1,0,0,0,0,0,0
911,64,12,0,3,1,7,0,0,1,0,0
912,86,3,1,1,0,0,0,0,1,0,0
913,1,1,0,0,1,0,0,0,0,0,0
914,73,3,0,1,1,0,1,0,0,1,0
915,1,1,0,0,1,0,0,0,0,0,0
916,18,1,0,0,1,0,0,0,0,0,0
917,15,1,0,0,0,0,0,0,1,0,0
918,4,1,0,0,0,0,0,0,1,0,0
919,1,1,1,0,0,0,0,0,0,0,0
920,7,2,1,0,0,0,0,0,1,0,0
921,14,3,1,0,0,0,0,0,1,1,0
922,11,4,0,0,1,2,0,0,1,0,0
923,1,1,0,0,1,0,0,0,0,0,0
924,1,1,0,0,0,0,0,0,1,0,0
925,260,8,0,0,2,12,0,0,2,0,0
926,7,2,0,0,0,0,1,0,0,1,0
927,6,2,1,0,0,0,0,0,1,0,0
928,131,16,0,1,1,13,1,0,0,0,0
929,1,1,0,0,0,0,0,0,1,0,0
930,346,11,0,4,1,5,0,0,1,0,0
931,960,1,0,0,1,0,0,0,0,0,0
932,18,1,1,0,0,0,0,0,0,0,0
933,14,3,1,2,0,0,0,0,0,0,0
934,14,3,0,0,1,1,0,0,1,0,0
935,36,5,0,0,2,6,0,0,2,0,0
936,4618,3,0,0,1,0,0,0,1,1,0
937,35,1,1,0,0,0,0,0,0,0,0
938,26,4,1,0,0,0,0,2,1,1,0
939,2,1,0,0,0,0,1,0,0,0,0
940,71,6,1,0,0,0,1,0,0,4,0
941,1,1,0,0,1,0,0,0,0,0,0
942,1,1,0,0,1,0,0,0,0,0,0
943,4,3,0,0,0,0,0,0,1,2,0
944,1,1,0,0,1,0,0,0,0,0,0
945,1,1,0,0,1,0,0,0,0,0,0
946,6,2,1,0,0,0,0,0,1,0,0
947,7,2,1,0,0,0,0,0,1,0,0
948,162,21,0,1,1,19,0,0,0,0,0
949,1,1,1,0,0,0,0,0,0,0,0
950,40,8,0,0,1,7,0,0,1,0,0
951,5,3,0,0,0,0,0,0,1,2,0
952,143,3,0,0,1,1,0,0,1,0,0
953,2,1,1,0,0,0,0,0,0,0,0
954,159,1,0,0,1,0,0,0,0,0,0
955,3,1,0,0,1,0,0,0,0,0,0
956,7,1,0,0,1,0,0,0,1,0,0
957,6,1,1,0,0,0,0,0,0,0,0
958,21,3,1,0,0,0,0,0,1,1,0
959,8,1,0,0,1,0,0,0,0,0,0
960,45,1,1,0,0,0,0,0,0,0,0
961,1,1,1,0,0,0,0,0,0,0,0
962,2,1,0,0,1,0,0,0,0,0,0
963,1,1,0,0,1,0,0,0,0,0,0
964,15,3,0,0,1,1,0,0,1,0,0
965,29,1,0,0,1,0,0,0,0,0,0
966,3750,56,0,0,1,0,0,4,1,51,0
967,30,3,0,0,2,4,0,0,2,0,0
968,18,1,1,0,0,0,0,0,0,0,0
969,8,2,0,0,1,0,0,0,1,0,0
970,1,1,0,0,2,0,0,0,0,0,0
971,3,2,0,1,1,0,0,0,0,0,0
972,1,1,1,0,0,0,0,0,0,0,0
973,374,2,1,0,0,0,1,1,0,0,0
974,53,4,1,0,0,2,0,0,1,0,0
975,1,1,1,0,0,0,0,0,0,0,0
976,2,1,0,0,1,0,0,0,0,0,0
977,324,7,0,1,1,5,0,0,1,0,0
978,2,1,1,0,0,0,0,0,0,0,0
979,3,1,0,0,0,0,1,0,0,0,0
980,5952,1,1,0,0,0,1,0,0,0,0
981,11,4,1,0,0,2,0,0,1,0,0
982,9,1,1,0,0,0,0,0,0,0,0
983,10,2,0,0,1,0,0,0,1,0,0
984,13,1,0,0,1,0,0,0,0,0,0
985,27,26,0,4,1,21,0,0,0,0,0
986,4,1,0,0,0,0,1,0,0,0,0
987,7,1,0,0,1,0,0,0,0,0,0
988,21,3,1,1,0,0,0,0,1,0,0
989,10,1,0,0,0,0,0,0,1,0,0
990,1,1,1,0,0,0,0,0,0,0,0
991,16,3,1,0,0,0,1,1,0,0,0
992,70,1,0,0,1,0,0,0,1,0,0
993,946,32,0,0,1,0,1,3,0,27,0
994,14,2,1,0,0,0,1,0,0,0,0
995,10,2,0,0,1,1,0,0,0,0,0
996,20,1,0,0,2,0,0,0,0,0,0
997,11,2,0,0,1,0,1,0,0,0,0
998,932,6,1,1,0,4,1,1,0,2,0
999,12,2,1,0,0,0,0,0,1,0,0
1000,91,7,0,3,1,3,0,0,1,0,0
1001,2,1,1,0,0,0,0,0,0,0,0
1002,1,1,0,0,0,0,0,0,1,0,0
1003,5,3,1,0,0,0,1,0,0,1,0
1004,26,3,1,0,0,0,1,0,0,1,0
1005,9,4,0,0,1,2,0,0,1,0,0
1006,75,1,1,0,0,0,0,0,0,0,0
1007,1,1,0,0,1,0,0,0,0,0,0
1008,8,1,0,0,0,0,1,0,0,0,0
1009,1,1,0,0,2,0,0,0,0,0,0
1010,388,38,1,6,0,30,0,0,1,0,0
1011,1,1,0,0,0,0,0,0,1,0,0
1012,54,3,0,2,1,0,1,0,0,0,0
1013,99,2,1,0,0,0,0,0,1,0,0
1014,6,4,1,0,0,2,0,0,1,0,0
1015,2,1,0,0,2,0,0,0,0,0,0
1016,5,1,1,0,0,0,0,0,0,0,0
1017,1,1,0,0,1,0,0,0,0,0,0
1018,38,3,0,0,1,0,1,0,0,1,0
1019,1,1,0,0,1,0,0,0,0,0,0
1020,5,2,0,0,1,0,1,0,0,0,0
1021,13,2,0,0,1,0,0,0,1,0,0
1022,8,1,0,0,1,0,0,0,0,0,0
1023,1,1,0,0,0,0,1,0,0,0,0
1024,25,3,1,0,0,1,0,0,1,0,0
1025,2,2,0,0,1,0,0,0,1,0,0
1026,9,1,0,0,0,0,0,0,1,0,0
1027,18,2,0,0,1,0,0,0,1,0,0
1028,50,5,0,1,1,3,0,0,1,0,0
1029,1,1,0,0,0,0,0,0,1,0,0
1030,4,1,0,0,0,0,1,0,0,0,0
1031,8,2,1,0,0,1,0,0,0,0,0
1032,33,3,0,1,1,0,0,0,1,0,0
1033,1,1,0,0,1,0,0,0,0,0,0
1034,6,1,0,0,2,0,0,0,0,0,0
1035,41,1,1,0,0,0,1,0,0,0,0
1036,36,5,1,0,0,3,0,0,1,0,0
1037,83,2,1,0,0,0,0,1,1,0,0
1038,2,1,1,0,0,0,0,0,0,0,0
1039,1,1,0,0,1,0,0,0,0,0,0
1040,1,1,0,0,0,0,0,0,1,0,0
1041,9,1,1,0,0,0,0,0,0,0,0
1042,89,9,0,1,1,7,0,0,1,0,0
1043,9,4,1,1,0,1,0,0,1,0,0
1044,7,2,1,0,0,0,1,0,0,0,0
1045,1840,2,1,0,0,0,1,0,0,1,0
1046,18,4,1,0,0,2,0,0,1,0,0
1047,1,1,0,0,1,0,0,0,0,0,0
1048,299,7,0,1,1,4,0,0,1,0,0
1049,3,2,0,0,1,1,0,0,0,0,0
1050,15,3,0,1,1,0,1,0,0,0,0
1051,3,1,0,0,1,0,0,0,0,0,0
1052,2,1,0,0,1,0,0,0,0,0,0
1053,106,4,1,0,0,2,0,0,1,0,0
1054,2,1,0,0,1,0,0,0,0,0,0
1055,7,3,1,0,0,1,0,0,1,0,0
1056,2,2,0,0,1,0,1,0,0,1,0
1057,16,1,0,0,1,0,0,0,1,0,0
1058,159,3,0,1,1,1,0,0,0,0,0
1059,1770,59,0,0,0,0,1,4,0,54,0
1060,25,2,1,1,0,0,0,0,0,0,0
1061,24,5,0,0,2,6,0,0,2,0,0
1062,16,3,0,1,1,0,1,0,0,0,0
1063,1,1,0,0,0,0,0,0,1,0,0
1064,1,1,0,0,1,0,0,0,0,0,0
1065,57,1,1,0,0,0,1,0,0,0,0
1066,4,2,0,0,1,0,0,0,1,0,0
1067,13,3,1,0,0,2,1,0,0,0,0
1068,60,2,1,0,0,0,0,0,1,0,0
1069,16,2,1,0,0,1,1,0,0,0,0
1070,4,2,0,0,1,1,0,0,0,0,0
1071,17,22,1,5,0,15,0,0,1,0,0
1072,1791,12,1,3,0,7,0,1,1,0,0
1073,12,1,1,0,0,0,0,0,0,0,0
1074,31,24,0,0,0,0,1,2,0,21,0
1075,10,1,0,0,1,0,0,0,0,0,0
1076,5,2,0,0,1,0,0,0,1,0,0
1077,24,2,1,0,0,0,0,0,1,0,0
1078,1,1,0,0,1,0,0,0,0,0,0
1079,2,2,1,0,0,0,0,0,1,0,0
1080,29,4,0,0,1,2,0,0,1,0,0
1081,8,1,0,0,0,0,0,0,1,0,0
1082,24,1,1,0,0,0,1,0,0,0,0
1083,6,1,0,0,1,0,0,0,0,0,0
1084,74,3,1,0,0,1,0,0,1,0,0
1085,5,5,0,0,0,0,0,0,1,4,0
1086,282,4,1,1,0,0,0,1,1,1,0
1087,3,1,0,0,0,0,1,0,0,0,0
1088,20,3,1,0,0,1,0,0,1,0,0
1089,21,2,0,0,0,0,0,1,1,0,0
1090,7,1,0,0,0,0,0,0,1,0,0
1091,4,1,1,0,0,0,1,0,0,0,0
1092,7,2,0,0,0,0,1,1,0,0,0
1093,29,3,0,0,0,0,1,1,0,1,0
1094,3,1,0,0,0,0,0,0,1,0,0
1095,194,7,0,0,0,0,0,1,1,5,0
1096,187,5,1,0,0,3,0,1,1,0,0
1097,3,1,1,0,0,0,0,0,0,0,0
1098,1,1,0,0,1,0,0,0,0,0,0
1099,3,1,0,0,0,0,0,0,1,0,0
1100,1,1,0,0,1,0,0,0,0,0,0
1101,78,1,1,0,0,0,1,0,0,0,0
1102,11,2,1,0,0,0,1,0,0,0,0
1103,4,1,1,0,0,0,1,0,0,0,0
1104,27,1,0,0,0,0,1,0,0,0,0
1105,2,1,0,0,0,0,0,0,1,0,0
1106,8,2,0,0,0,0,1,1,0,0,0
1107,3,1,1,0,0,0,0,0,0,0,0
1108,37,4,1,0,0,0,0,1,1,1,0
1109,19,1,0,0,1,0,0,0,1,0,0
1110,3,1,1,0,0,0,0,0,0,0,0
1111,1,1,0,0,1,0,0,0,0,0,0
1112,31,2,1,0,0,0,1,0,0,1,0
1113,28,1,0,0,1,0,0,0,0,0,0
1114,1,1,1,0,0,0,0,0,0,0,0
1115,46,5,0,2,1,2,1,0,0,0,0
1116,5,1,0,0,0,0,1,0,0,0,0
1117,21,1,0,0,1,0,0,0,0,0,0
1118,21,2,1,0,0,0,0,0,1,0,0
1119,3,1,0,0,0,0,1,0,0,0,0
1120,147,86,0,0,0,0,1,5,0,80,0
1121,25,4,1,0,0,2,0,0,1,0,0
1122,22,2,1,0,0,0,1,0,0,0,0
1123,22,2,0,0,1,0,1,0,0,0,0
1124,838,10,0,0,1,0,1,3,0,5,0
1125,7,4,0,0,1,2,0,0,1,0,0
1126,9,2,1,0,0,1,0,0,0,0,0
1127,65,3,0,0,1,0,1,0,0,1,0
1128,46,2,0,0,1,0,1,0,0,0,0
1129,282,5,1,1,0,2,0,0,1,0,0
1130,7,1,1,0,0,0,0,0,0,0,0
1131,11,2,1,1,0,0,1,0,0,0,0
1132,314,4,1,0,0,3,0,0,0,0,0
1133,1,1,1,0,0,0,0,0,0,0,0
1134,3,1,0,0,0,0,0,0,1,0,0
1135,2,2,0,0,1,0,0,0,1,0,0
1136,1,1,0,0,1,0,0,0,0,0,0
1137,5,2,0,0,2,0,0,0,2,0,0
1138,86,3,0,0,0,0,1,0,0,2,0
1139,33,6,0,0,1,0,1,2,0,2,0
1140,2,1,0,0,1,0,0,0,0,0,0
1141,1,1,0,0,0,0,0,0,1,0,0
1142,1,1,0,0,1,0,0,0,0,0,0
1143,12,3,0,0,1,0,1,0,0,1,0
1144,4,4,0,0,0,0,0,0,1,3,0
1145,273,9,1,0,0,0,1,1,0,7,0
1146,49,1,1,0,0,0,0,0,0,0,0
1147,9,1,0,0,1,0,0,0,0,0,0
1148,13,1,0,0,1,0,0,0,0,0,0
1149,12,11,1,3,0,6,0,0,1,0,0
1150,1,1,0,0,1,0,0,0,0,0,0
