,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
13156,156,6,0,0,1,0,1,3,0,1,1
13157,107,1,0,0,1,0,0,0,1,0,1
13158,62,3,0,0,1,0,0,1,1,0,1
13159,7,1,1,0,0,0,1,0,0,0,1
13160,8,1,0,0,1,0,0,0,1,0,1
13161,104,3,0,0,1,0,0,0,1,1,1
13162,21,3,0,0,1,0,1,0,0,1,1
13163,184,41,1,0,0,0,0,3,1,36,1
13164,78,4,1,1,0,1,0,0,1,0,1
13165,516,34,1,1,0,6,0,3,1,27,1
13166,637,33,1,0,0,1,1,4,0,27,1
13167,13,6,0,0,1,0,0,0,1,4,1
13168,26,3,0,0,1,0,1,0,0,1,1
13169,15,1,0,0,1,0,0,0,1,0,1
13170,24,4,1,0,0,3,1,0,0,0,1
13171,235,25,1,1,0,2,1,3,0,19,1
13172,660,14,1,1,0,12,1,0,0,0,1
13173,599,2,1,0,0,0,0,0,1,0,1
13174,128,2,1,0,0,0,0,0,1,0,1
13175,989,19,1,3,0,15,0,0,1,0,1
13176,174,9,1,0,0,7,1,0,0,0,1
13177,2807,31,1,1,0,29,1,0,0,1,1
13178,238,7,0,0,1,0,0,0,1,5,1
13179,6198,13,0,1,1,9,0,1,1,4,1
13180,557,5,0,0,1,0,1,0,0,3,1
13181,307,26,0,0,1,0,0,0,1,25,1
13182,238,3,1,1,0,0,0,0,1,0,1
13183,88,2,1,0,0,0,1,0,0,0,1
13184,135,2,1,0,0,0,1,0,0,0,1
13185,152,6,1,0,0,4,0,0,1,0,1
13186,40,3,1,0,0,1,1,0,0,1,1
13187,167,3,1,1,0,1,1,0,0,0,1
13188,8,9,0,0,1,0,0,0,1,7,1
13189,17,2,1,0,0,0,0,0,1,0,1
13190,128,17,0,0,1,0,1,1,0,14,1
13191,18,2,1,0,0,0,0,0,1,0,1
13192,345,7,0,1,1,1,1,0,0,4,1
13193,100,2,1,0,0,0,1,0,0,0,1
13194,334,17,1,1,0,14,0,0,1,0,1
13195,303,2,1,0,0,0,0,0,1,0,1
13196,2,2,0,0,1,0,0,0,1,0,1
13197,3,1,1,0,0,0,1,0,0,0,1
13198,22,1,1,0,0,0,1,0,0,0,1
13199,30,2,1,0,0,0,1,0,0,0,1
13200,838,8,1,2,0,4,0,0,1,1,1
13201,41,8,0,1,1,5,0,0,1,0,1
13202,96,23,0,0,1,0,1,6,0,15,1
13203,80,9,1,1,0,0,0,1,1,5,1
13204,105,2,1,1,0,0,1,0,0,0,1
13205,68,2,0,0,2,0,0,0,2,0,1
13206,798,2,0,0,1,0,1,0,0,0,1
13207,22,2,1,0,0,1,1,0,0,0,1
13208,64,3,0,1,1,0,1,0,0,0,1
13209,36,2,1,0,0,0,1,0,0,0,1
13210,71,7,1,0,0,0,1,0,0,5,1
13211,35,33,0,0,1,0,0,2,1,29,1
13212,95,3,0,0,1,0,1,1,0,0,1
13213,150,2,0,0,1,0,0,0,1,0,1
13214,32,2,0,0,1,0,0,0,1,0,1
13215,24,9,0,3,1,5,1,0,0,1,1
13216,1771,192,0,2,1,0,1,3,0,188,1
13217,23,2,1,0,0,0,0,0,1,0,1
13218,30,14,0,0,1,0,0,1,1,11,1
13219,168,13,0,0,1,0,1,2,0,9,1
13220,41,1,1,0,0,0,1,0,0,0,1
13221,4,1,0,0,1,0,0,0,1,0,1
13222,595,10,1,0,0,0,1,3,0,6,1
13223,74,4,0,0,1,0,1,1,0,1,1
13224,24,4,1,2,0,1,0,0,1,0,1
13225,128,3,0,1,1,0,1,0,0,1,1
13226,27,4,0,0,1,0,1,0,0,3,1
13227,19,5,1,0,0,3,0,0,1,0,1
13228,256,60,0,0,1,0,1,2,0,56,1
13229,8,8,0,0,1,0,0,0,1,6,1
13230,84,3,1,0,0,1,0,0,1,0,1
13231,840,13,1,0,0,0,1,0,0,12,1
13232,920,17,0,0,1,0,1,0,0,15,1
13233,32,1,0,0,2,0,0,0,2,0,1
13234,185,10,1,0,0,1,1,0,0,8,1
13235,60,4,0,0,1,0,0,1,1,1,1
13236,2,4,0,0,1,0,0,0,1,2,1
13237,763,5,0,0,1,0,1,2,0,1,1
13238,876,11,0,1,1,9,1,0,0,1,1
13239,494,12,1,3,0,8,0,0,1,0,1
13240,23,2,1,0,0,0,0,0,1,0,1
13241,199,1,1,0,0,0,1,0,0,0,1
13242,84,14,0,0,1,0,1,2,0,11,1
13243,132,3,1,1,0,0,0,0,1,0,1
13244,10,8,0,0,1,0,0,1,1,5,1
13245,3,2,1,0,0,0,0,0,1,0,1
13246,2,1,0,0,1,0,0,0,1,0,1
13247,23,1,1,0,0,0,1,0,0,0,1
13248,367,31,0,0,2,60,0,0,2,0,1
13249,128,3,0,0,1,0,1,0,0,1,1
13250,3079,33,1,3,0,9,1,2,0,21,1
13251,620,56,0,5,1,49,0,0,1,0,1
13252,105,13,0,0,1,0,1,0,0,11,1
13253,249,7,1,0,0,6,0,1,1,0,1
13254,68,17,0,0,1,0,1,4,0,11,1
13255,3,2,1,0,0,0,1,0,0,1,1
13256,165,8,0,0,1,0,1,0,0,6,1
13257,606,25,0,0,1,0,0,3,1,20,1
13258,1117,3,1,0,0,2,1,0,0,0,1
13259,624,16,1,1,0,12,1,0,0,2,1
13260,6,4,0,1,1,2,1,0,0,0,1
13261,17,3,0,1,1,1,0,0,1,0,1
13262,153,7,0,0,1,1,1,0,0,4,1
13263,133,24,1,2,0,20,0,0,1,0,1
13264,138,5,0,0,1,0,0,2,1,1,1
13265,58,12,0,0,1,0,0,1,1,9,1
13266,376,9,1,0,0,0,1,1,0,7,1
13267,38,41,1,15,0,24,1,0,0,0,1
13268,181,8,1,0,0,6,0,0,1,0,1
13269,12,6,1,1,0,4,1,0,0,0,1
13270,6,4,0,0,1,2,0,0,1,0,1
13271,19,2,1,0,0,0,0,0,1,0,1
13272,22,3,1,0,0,0,0,1,1,0,1
13273,706,21,1,0,0,0,1,1,0,19,1
13274,48,3,1,0,0,2,0,0,1,0,1
13275,36,2,1,0,0,0,0,0,1,0,1
13276,70,6,0,0,1,3,0,1,1,1,1
13277,437,32,0,0,1,27,0,1,1,7,1
13278,47,2,0,0,2,0,0,0,2,0,1
13279,413,9,0,0,1,0,1,3,0,4,1
13280,119,2,1,0,0,0,1,1,0,0,1
13281,23,1,1,0,0,0,1,0,0,0,1
13282,7,1,1,0,0,0,1,0,0,0,1
13283,2136,7,0,1,1,1,1,1,0,3,1
13284,195,3,1,0,0,1,0,0,1,0,1
13285,107,4,1,0,0,0,0,1,1,2,1
13286,355,3,0,0,1,0,0,1,1,0,1
13287,98,8,1,2,0,2,0,2,1,2,1
13288,46,2,0,1,1,0,0,0,1,0,1
13289,4024,15,0,0,1,13,0,0,1,0,1
13290,19,2,0,0,1,0,0,0,1,0,1
13291,200,8,1,0,0,1,1,0,0,6,1
13292,16,3,0,0,1,0,0,1,1,0,1
13293,27,2,1,0,0,0,1,0,0,1,1
13294,374,6,1,1,0,4,1,0,0,0,1
13295,9,1,1,0,0,0,1,0,0,0,1
13296,270,7,1,2,0,3,0,1,1,0,1
13297,6,1,1,0,0,0,1,0,0,0,1
13298,29,1,1,0,0,0,1,0,0,0,1
13299,77,6,0,1,1,0,1,2,0,1,1
13300,439,4,1,0,0,0,1,0,0,3,1
13301,806,16,1,0,0,0,1,3,0,12,1
13302,1,2,1,0,0,0,1,0,0,0,1
13303,1522,4,0,0,0,0,1,0,0,3,1
13304,28,8,0,0,1,6,0,0,1,0,1
13305,159,4,0,1,1,2,0,0,1,0,1
13306,67,3,0,0,1,0,1,0,0,1,1
13307,40,2,2,0,0,0,0,0,2,0,1
13308,1186,48,1,2,0,44,0,0,1,0,1
13309,3609,2,1,0,0,0,1,1,0,0,1
13310,305,1,1,0,0,0,1,0,0,0,1
13311,109,2,1,1,0,0,1,1,0,0,1
13312,23,1,0,0,1,0,0,0,1,0,1
13313,446,21,1,2,0,17,0,0,1,0,1
13314,119,1,1,0,0,0,1,0,0,0,1
13315,5,2,0,0,2,0,0,0,2,0,1
13316,36,3,0,0,2,2,0,0,2,4,1
13317,229,5,0,0,1,0,1,0,0,4,1
13318,101,3,0,0,1,1,1,0,0,1,1
13319,6,1,1,0,0,0,1,0,0,0,1
13320,36,3,0,0,1,0,1,0,0,1,1
13321,486,1,1,0,0,0,1,0,0,0,1
13322,3,2,1,0,0,0,0,0,1,0,1
13323,519,3,0,0,1,0,1,0,0,1,1
13324,45,2,1,0,0,0,1,0,0,0,1
13325,188,3,0,0,2,0,0,0,2,2,1
13326,3386,25,0,0,1,0,1,2,0,21,1
13327,41,1,0,0,2,0,0,0,2,0,1
13328,151,4,0,0,1,0,0,1,1,1,1
13329,24,1,1,0,0,0,1,0,0,0,1
13330,76,3,1,0,0,0,1,0,0,2,1
13331,168,13,1,1,0,10,0,0,1,0,1
13332,18,11,0,0,1,0,0,0,1,9,1
13333,61,2,1,0,0,0,0,0,1,0,1
13334,82,60,0,0,1,0,0,1,1,57,1
13335,35,2,1,0,0,0,1,0,0,0,1
13336,424,4,0,0,1,0,1,0,0,3,1
13337,7,3,0,0,1,0,0,0,1,1,1
13338,6889,68,0,2,1,64,0,0,1,0,1
13339,499,3,1,1,0,1,1,0,0,0,1
13340,416,2,0,0,1,0,0,0,1,0,1
13341,118,3,1,0,0,0,1,1,0,1,1
13342,36,2,1,0,0,0,0,0,1,0,1
13343,99,3,1,0,0,2,1,0,0,0,1
13344,12,3,1,0,0,0,1,0,0,1,1
13345,323,4,0,0,1,2,1,0,0,0,1
13346,16,2,1,1,0,0,1,0,0,0,1
13347,94,6,1,0,0,4,0,0,1,0,1
13348,394,6,0,0,1,3,1,0,0,2,1
13349,509,12,1,0,0,0,1,3,0,8,1
13350,18,13,1,0,0,0,1,0,0,12,1
13351,119,3,0,1,1,1,0,0,1,1,1
13352,41,1,1,0,0,0,1,0,0,0,1
13353,71,2,1,0,0,0,0,0,1,0,1
13354,54,3,0,0,1,1,1,0,0,1,1
13355,114,7,1,0,0,0,1,1,0,5,1
13356,17,2,1,0,0,0,0,0,1,0,1
13357,1867,22,1,1,0,20,0,0,1,2,1
13358,26,3,1,1,0,0,0,0,1,0,1
13359,1895,41,1,2,0,38,0,0,1,0,1
13360,67,1,1,0,0,0,1,0,0,0,1
13361,196,7,1,0,0,3,0,1,1,3,1
13362,591,7,0,0,1,0,1,0,0,5,1
13363,6,1,0,0,1,0,0,0,1,0,1
13364,44,2,0,0,1,1,0,0,1,0,1
13365,2978,1,0,0,1,0,0,0,1,0,1
13366,7839,22,1,0,0,19,1,0,0,4,1
13367,87,2,1,0,0,0,1,0,0,0,1
13368,221,2,1,0,0,0,0,0,1,0,1
13369,5,2,0,0,1,0,1,0,0,1,1
13370,33,1,1,0,0,0,1,0,0,0,1
13371,52,2,1,0,0,0,1,0,0,0,1
13372,4448,9,0,2,1,6,1,0,0,1,1
13373,79,17,0,0,1,1,1,0,0,14,1
13374,2400,8,0,0,1,0,0,0,1,7,1
13375,9,3,0,0,1,0,0,0,1,1,1
13376,47,1,1,0,0,0,1,0,0,0,1
13377,6,1,1,0,0,0,1,0,0,0,1
13378,87,8,1,0,0,0,0,3,1,4,1
13379,94,1,1,0,0,0,1,0,0,0,1
13380,869,9,1,0,0,0,1,1,0,7,1
13381,172,1,1,0,0,0,1,0,0,0,1
13382,3219,64,0,0,1,0,1,3,0,59,1
13383,276,24,0,0,1,0,1,0,0,22,1
13384,9,11,0,0,1,0,0,0,1,9,1
13385,642,29,0,0,1,0,0,0,1,28,1
13386,17,5,0,0,1,0,0,1,1,2,1
13387,588,15,0,5,1,9,0,0,1,0,1
13388,50,6,1,1,0,4,1,0,0,1,1
13389,1736,10,1,0,0,0,1,2,0,7,1
13390,67,3,1,1,0,0,0,0,1,0,1
13391,338,70,0,0,1,0,1,2,0,66,1
13392,327,3,1,0,0,1,1,0,0,0,1
13393,280,2,1,0,0,1,1,0,0,0,1
13394,561,10,0,1,1,7,0,0,1,0,1
13395,593,2,1,1,0,0,1,0,0,0,1
13396,3,2,1,0,0,0,0,0,1,0,1
13397,153,11,0,0,1,0,1,3,0,6,1
13398,667,2,1,0,0,1,0,0,1,0,1
13399,55,1,0,0,1,0,0,0,1,0,1
13400,106,10,0,0,2,18,0,0,2,0,1
13401,17,3,1,0,0,0,0,1,1,1,1
13402,432,6,0,0,1,0,0,2,1,3,1
13403,8,2,1,0,0,0,1,0,0,0,1
13404,85,7,1,0,0,0,0,1,1,4,1
13405,13,3,0,0,1,0,1,0,0,1,1
13406,116,10,0,0,1,0,1,2,0,7,1
13407,204,6,1,1,0,4,0,0,1,0,1
13408,130,4,0,0,1,0,1,0,0,3,1
13409,37,2,1,1,0,0,1,0,0,0,1
13410,103,4,1,0,0,2,1,0,0,1,1
13411,408,4,1,0,0,3,1,0,0,0,1
13412,28,5,0,0,2,2,0,0,2,4,1
13413,4,2,0,0,1,0,1,0,0,0,1
13414,387,95,1,0,0,0,1,7,0,87,1
13415,4,1,1,0,0,0,1,0,0,0,1
13416,44,1,1,0,0,0,1,0,0,0,1
13417,7,2,1,0,0,0,0,0,1,0,1
13418,469,12,0,0,1,0,1,0,0,10,1
13419,2487,119,0,0,1,0,1,4,0,113,1
13420,2336,2,0,0,1,0,0,0,1,0,1
13421,49,3,0,0,2,4,0,0,2,0,1
13422,1116,2,1,0,0,0,1,0,0,0,1
13423,20,4,0,2,1,1,1,0,0,0,1
13424,115,17,1,0,0,0,1,2,0,13,1
13425,7,2,0,0,1,0,1,0,0,0,1
13426,148,6,1,1,0,2,0,1,1,1,1
13427,22,2,0,0,1,0,1,0,0,0,1
13428,484,20,0,0,1,0,1,0,0,18,1
13429,253,2,0,0,1,0,1,0,0,1,1
13430,22,5,0,0,1,0,1,0,0,4,1
13431,184,6,0,1,1,4,1,0,0,0,1
13432,1170,2,1,0,0,0,1,1,0,0,1
13433,22,7,1,0,0,6,1,0,0,0,1
13434,108,2,0,0,2,2,0,0,2,0,1
13435,1160,1,0,0,1,0,0,0,1,0,1
13436,773,24,0,0,1,0,1,2,0,20,1
13437,1096,9,0,0,1,0,1,2,0,5,1
13438,1,1,0,0,1,0,0,0,1,0,1
13439,1882,31,1,1,0,28,0,0,1,0,1
13440,429,4,0,0,1,0,1,1,0,1,1
13441,389,2,0,0,1,0,0,0,1,0,1
13442,127,1,1,0,0,0,1,0,0,0,1
13443,147,2,0,0,1,1,0,0,1,0,1
13444,82,2,1,0,0,1,1,0,0,0,1
13445,933,2,1,0,0,0,1,0,0,1,1
13446,484,2,1,0,0,0,1,0,0,1,1
13447,268,41,0,0,1,0,1,4,0,35,1
13448,158,12,0,0,1,0,1,3,0,7,1
13449,863,2,0,0,1,0,1,0,0,0,1
13450,182,8,0,0,2,0,0,0,2,12,1
13451,937,12,0,0,1,3,1,0,0,7,1
13452,21,2,1,0,0,1,1,0,0,0,1
13453,261,6,0,0,1,0,1,3,0,1,1
13454,286,9,1,1,0,7,0,0,1,0,1
13455,24,2,1,1,0,0,1,1,0,0,1
13456,91,3,0,0,1,0,1,0,0,1,1
13457,375,7,1,1,0,2,1,2,0,2,1
13458,49,5,1,0,0,3,0,0,1,0,1
13459,28,3,0,0,1,0,0,0,1,1,1
13460,245,3,0,0,1,0,1,0,0,1,1
13461,294,3,1,0,0,2,1,0,0,0,1
13462,29,2,1,0,0,0,0,0,1,0,1
13463,19,2,0,0,1,0,1,0,0,0,1
13464,14,3,0,1,1,0,0,0,1,0,1
13465,101,5,0,0,1,0,1,1,0,2,1
13466,200,2,0,0,1,0,0,0,1,0,1
13467,17,1,0,0,1,0,0,0,1,0,1
13468,273,35,1,0,0,1,1,4,0,29,1
13469,6,2,1,0,0,0,1,0,0,0,1
13470,394,22,1,5,0,12,0,5,1,6,1
13471,465,9,1,1,0,7,1,1,0,0,1
13472,106,10,0,0,2,18,0,0,2,0,1
13473,171,2,1,1,0,0,1,0,0,0,1
13474,120,3,1,0,0,0,0,1,1,1,1
13475,98,5,1,0,0,3,0,0,1,0,1
13476,19,10,0,0,1,0,0,0,1,8,1
13477,36,56,1,21,0,33,1,0,0,1,1
13478,2,1,0,0,1,0,0,0,1,0,1
13479,24,2,0,0,1,0,1,0,0,0,1
13480,24,6,0,0,1,0,1,2,0,2,1
13481,52,1,1,0,0,0,1,0,0,0,1
13482,4731,86,0,0,1,0,1,3,0,81,1
13483,19,2,1,1,0,0,1,0,0,0,1
13484,46,5,1,1,0,2,0,0,1,0,1
13485,388,15,0,0,2,0,0,0,2,28,1
13486,10,2,1,0,0,1,1,0,0,0,1
13487,38,13,1,0,0,0,0,0,1,11,1
13488,36,4,1,1,0,1,0,0,1,0,1
13489,12,1,1,0,0,0,1,0,0,0,1
13490,45,2,1,1,0,0,1,0,0,0,1
13491,7,1,0,0,1,0,0,0,1,0,1
13492,2352,77,0,0,1,0,1,3,0,73,1
13493,183,2,1,1,0,0,1,0,0,0,1
13494,385,4,0,0,1,0,0,1,1,1,1
13495,43,2,1,0,0,0,0,0,1,0,1
13496,3,4,0,0,1,0,0,0,1,2,1
13497,749,8,0,0,1,0,1,0,0,7,1
13498,67,6,0,0,1,0,1,1,0,3,1
13499,711,60,1,5,0,53,0,0,1,0,1
13500,1448,3,0,0,1,0,1,0,0,1,1
13501,494,1,1,0,0,0,1,0,0,0,1
13502,42,2,1,0,0,0,1,0,0,0,1
13503,44,1,1,0,0,0,1,0,0,0,1
13504,100,13,0,0,1,0,0,2,1,9,1
13505,5,4,0,0,1,0,1,0,0,2,1
13506,101,5,1,0,0,4,1,0,0,0,1
13507,48,2,0,0,1,0,0,0,1,1,1
13508,414,3,1,0,0,0,1,0,0,1,1
13509,5,1,1,0,0,0,1,0,0,0,1
13510,237,4,1,1,0,1,0,0,1,0,1
13511,43,2,1,0,0,1,0,0,1,0,1
13512,237,3,1,0,0,0,0,1,1,0,1
13513,33,2,0,0,1,0,0,0,1,0,1
13514,403,3,1,0,0,1,1,0,0,1,1
13515,11,3,0,0,1,0,1,0,0,1,1
13516,145,3,1,0,0,2,1,0,0,0,1
13517,10,2,0,0,1,0,0,0,1,0,1
13518,94,3,0,0,1,0,1,1,0,0,1
13519,13,2,0,0,1,0,1,0,0,0,1
13520,1109,37,1,3,0,32,0,0,1,0,1
13521,40,4,1,1,0,1,1,0,0,1,1
13522,70,2,1,0,0,0,1,0,0,0,1
13523,7305,15,0,2,1,8,1,1,0,7,1
13524,3,1,0,0,1,0,0,0,1,0,1
13525,70,3,1,0,0,0,0,0,1,1,1
13526,114,2,1,0,0,0,1,0,0,0,1
13527,440,10,1,1,0,0,1,2,0,7,1
13528,46,3,1,0,0,0,1,0,0,1,1
13529,1,1,0,0,1,0,0,0,1,0,1
13530,359,45,1,3,0,40,1,0,0,0,1
13531,151,12,1,0,0,0,1,1,0,9,1
13532,415,27,1,0,0,0,1,3,0,22,1
13533,65,1,1,0,0,0,1,0,0,0,1
13534,1118,40,1,2,0,36,0,0,1,0,1
13535,17,2,1,1,0,0,1,0,0,0,1
13536,4,3,0,0,1,0,0,0,1,2,1
13537,261,13,0,0,1,0,1,2,0,9,1
13538,455,8,1,2,0,4,0,0,1,0,1
13539,242,11,1,0,0,0,1,1,0,9,1
13540,383,2,0,0,1,0,1,0,0,0,1
13541,673,6,1,0,0,0,1,0,0,4,1
13542,134,8,1,0,0,5,1,1,0,1,1
13543,5,1,1,0,0,0,1,0,0,0,1
13544,304,1,1,0,0,0,1,0,0,0,1
13545,133,1,1,0,0,0,1,0,0,0,1
13546,40,1,0,0,1,0,0,0,1,0,1
13547,13,1,1,0,0,0,1,0,0,0,1
13548,1255,112,1,7,0,103,0,0,1,0,1
13549,45,3,1,1,0,1,1,0,0,0,1
13550,6,1,1,0,0,0,1,0,0,0,1
13551,6,1,0,0,1,0,0,0,1,0,1
13552,772,71,1,4,0,24,1,2,0,48,1
13553,60,1,1,0,0,0,1,0,0,0,1
13554,6,2,1,0,0,0,0,1,1,0,1
13555,243,2,0,0,1,0,1,0,0,0,1
13556,279,19,1,0,0,0,0,1,1,16,1
13557,1,2,0,0,1,0,0,0,1,0,1
13558,83,19,0,0,1,0,0,1,1,16,1
13559,19,9,0,0,1,0,0,0,1,7,1
13560,102,4,1,1,0,1,0,0,1,0,1
13561,1228,22,0,0,1,0,1,3,0,17,1
13562,1352,15,0,0,1,0,1,3,0,10,1
13563,474,15,0,0,1,0,1,1,0,12,1
13564,290,4,0,0,1,0,1,0,0,3,1
13565,738,9,0,1,1,6,1,0,0,1,1
13566,20,10,0,0,1,0,1,2,0,6,1
13567,1338,11,1,1,0,7,0,0,1,1,1
13568,403,3,1,0,0,1,1,0,0,1,1
13569,134,6,1,1,0,3,1,2,0,0,1
13570,259,9,0,0,1,0,1,0,0,7,1
13571,158,24,0,0,1,0,0,1,1,22,1
13572,1028,31,0,0,1,0,1,1,0,28,1
13573,111,2,1,1,0,0,1,0,0,0,1
13574,572,26,0,0,1,0,1,3,0,21,1
13575,456,6,0,2,1,3,1,0,0,0,1
13576,410,62,1,6,0,53,1,0,0,1,1
13577,1391,3,0,0,1,1,0,0,1,0,1
13578,146,11,0,0,1,0,0,1,1,8,1
13579,16,1,1,0,0,0,1,0,0,0,1
13580,89,12,0,0,1,1,1,1,0,8,1
13581,7,1,0,0,1,0,0,0,1,0,1
13582,369,10,1,0,0,1,0,0,1,7,1
13583,54,2,1,0,0,0,1,0,0,0,1
13584,94,6,0,0,1,0,1,0,0,5,1
13585,35,2,1,0,0,0,0,0,1,0,1
13586,13,7,1,0,0,0,0,2,1,4,1
13587,534,17,0,0,2,0,0,0,2,32,1
13588,7,2,0,0,1,0,0,0,1,0,1
13589,32,7,1,1,0,0,0,1,1,4,1
13590,1260,40,0,0,1,0,1,4,0,34,1
13591,450,1,0,0,1,0,0,0,1,0,1
13592,44,3,1,0,0,2,1,0,0,0,1
13593,3041,4,0,0,1,0,0,0,1,3,1
13594,136,4,1,1,0,0,1,1,0,1,1
13595,93,1,1,0,0,0,1,0,0,0,1
13596,42,2,1,0,0,0,1,0,0,0,1
13597,67,2,1,0,0,1,1,0,0,0,1
13598,106,24,0,0,1,0,0,7,1,15,1
13599,1265,24,0,0,1,0,1,5,0,17,1
13600,179,24,0,2,1,19,1,0,0,3,1
13601,36,3,0,0,1,0,0,1,1,1,1
13602,1,2,0,0,1,0,0,0,1,0,1
13603,34,2,0,0,1,0,0,0,1,0,1
13604,3889,9,0,0,1,0,1,1,0,6,1
13605,87,1,1,0,0,0,1,0,0,0,1
13606,2766,3,0,0,1,0,1,0,0,1,1
13607,245,1,1,0,0,0,1,0,0,0,1
13608,2281,52,0,0,1,0,0,8,1,42,1
13609,268,1,1,0,0,0,1,0,0,0,1
13610,3,3,0,0,1,1,0,0,1,0,1
13611,94,4,0,0,1,3,0,0,1,0,1
13612,3,1,0,0,1,0,0,0,1,0,1
13613,1,1,0,0,1,0,0,0,1,0,1
13614,15,6,0,0,1,0,0,0,1,4,1
13615,12,1,0,0,1,0,0,0,1,0,1
13616,1113,14,0,1,1,4,0,1,1,8,1
13617,5,5,0,0,1,0,1,0,0,3,1
13618,60,5,0,0,1,4,0,0,1,0,1
13619,16,1,1,0,0,0,1,0,0,0,1
13620,1737,2,1,0,0,0,1,0,0,1,1
13621,4674,69,0,0,1,0,1,8,0,59,1
13622,260,12,1,1,0,1,1,3,0,7,1
13623,8,1,0,0,1,0,0,0,1,0,1
13624,2924,27,1,1,0,25,1,0,0,0,1
13625,4932,122,0,0,1,0,0,3,1,117,1
13626,1620,3,0,0,1,0,0,0,1,2,1
13627,622,7,0,0,1,0,1,0,0,6,1
13628,125,12,0,0,2,0,0,0,2,22,1
13629,309,1,0,0,1,0,0,0,1,0,1
13630,37,1,1,0,0,0,1,0,0,0,1
13631,195,6,0,0,1,2,1,2,0,2,1
13632,92,3,0,0,1,0,0,1,1,0,1
13633,195,13,0,1,1,0,1,1,0,11,1
13634,1068,38,0,0,1,0,1,1,0,35,1
13635,41,10,0,0,1,0,0,1,1,7,1
13636,1,1,0,0,1,0,0,0,1,0,1
13637,26,2,1,0,0,0,1,0,0,0,1
13638,19,13,1,0,0,0,1,4,0,8,1
13639,735,12,1,1,0,2,1,1,0,9,1
13640,18,1,0,0,1,0,0,0,1,0,1
13641,52,3,1,0,0,0,1,0,0,2,1
13642,102,3,0,0,1,1,1,0,0,0,1
13643,102,3,1,1,0,1,0,0,1,0,1
13644,4,5,0,0,1,0,0,0,1,3,1
13645,62,9,0,0,1,7,0,0,1,0,1
13646,422,32,0,0,1,0,1,2,0,28,1
13647,6,3,0,0,1,0,0,1,1,0,1
13648,50,3,1,0,0,1,0,1,1,1,1
13649,205,11,0,0,1,0,1,2,0,7,1
13650,253,3,0,0,1,0,0,1,1,1,1
13651,197,1,0,0,1,0,0,0,1,0,1
13652,2,2,0,0,1,0,0,0,1,0,1
13653,140,4,1,0,0,1,1,2,0,0,1
13654,1,2,1,0,0,0,0,0,1,0,1
13655,267,2,1,0,0,1,1,0,0,0,1
13656,11,2,1,0,0,0,1,0,0,0,1
13657,4012,16,0,0,1,0,0,1,1,13,1
13658,21,4,1,0,0,2,0,0,1,0,1
13659,431,15,0,1,1,1,0,1,1,11,1
13660,2,3,1,0,0,0,0,0,1,1,1
13661,5,1,1,0,0,0,1,0,0,0,1
13662,236,3,0,1,1,1,1,0,0,0,1
13663,64,3,1,0,0,2,1,0,0,0,1
13664,150,3,1,0,0,0,1,0,0,1,1
13665,15,9,0,0,1,0,0,1,1,6,1
13666,180,5,0,0,1,0,1,0,0,3,1
13667,80,2,1,0,0,0,0,0,1,0,1
13668,33,4,0,0,1,0,1,1,0,1,1
13669,717,9,1,1,0,5,1,1,0,3,1
13670,4565,12,0,3,1,8,1,0,0,0,1
13671,776,6,0,0,1,0,1,2,0,2,1
13672,156,2,1,0,0,0,1,0,0,0,1
13673,968,3,1,0,0,1,1,1,0,0,1
13674,20,1,1,0,0,0,1,0,0,0,1
13675,100,8,0,1,1,2,0,1,1,3,1
13676,516,4,0,0,1,0,1,1,0,1,1
13677,8,7,0,0,1,0,0,0,1,5,1
13678,3,1,0,0,1,0,0,0,1,0,1
13679,328,14,0,0,2,0,0,0,2,26,1
13680,35,2,1,0,0,0,1,0,0,1,1
13681,142,10,1,0,0,9,1,0,0,0,1
13682,128,13,1,2,0,2,1,0,0,8,1
13683,71,2,0,0,2,0,0,0,2,0,1
13684,718,10,0,0,1,0,0,3,1,5,1
13685,1054,14,0,0,1,10,0,0,1,6,1
13686,196,5,0,0,1,0,1,0,0,3,1
13687,180,3,1,0,0,1,0,0,1,0,1
13688,13,2,0,0,2,0,0,0,2,2,1
13689,986,12,1,2,0,7,0,0,1,1,1
13690,792,7,0,0,1,0,1,0,0,5,1
13691,958,5,0,0,1,0,1,1,0,2,1
13692,35,3,0,0,1,0,1,0,0,1,1
13693,227,30,0,0,1,29,0,0,1,0,1
13694,7,6,0,0,1,0,1,0,0,4,1
13695,3190,9,0,0,1,0,1,1,0,6,1
13696,19,1,0,0,1,0,0,0,1,0,1
13697,124,3,0,0,1,0,1,1,0,0,1
13698,755,7,1,1,0,5,1,0,0,0,1
13699,669,7,1,0,0,0,1,0,0,6,1
13700,57,2,1,0,0,0,0,0,1,0,1
13701,222,4,0,2,1,1,1,0,0,0,1
13702,453,4,1,1,0,0,0,1,1,1,1
13703,374,9,1,0,0,0,0,2,1,6,1
13704,204,26,0,0,1,0,1,3,0,21,1
13705,52,3,0,0,1,0,0,1,1,0,1
13706,124,3,0,0,1,0,1,0,0,1,1
13707,34,2,0,0,1,0,0,0,1,0,1
13708,77,3,0,0,2,0,0,0,2,2,1
